Delta_Mean,Theta_Mean,Alpha_Mean,Beta_Mean,Gamma_Mean,Dream_Description,Cluster
0.0272513874999999,0.05383876,0.5971437725000001,0.0659873649999999,0.2874815525,"Walking through an old town, feeling nostalgic as you observe people.",1
0.4353152435,0.362422205,0.5615286825,0.1464369875,0.5158953749999999,"Sitting on a mountaintop, meditating under a sky full of stars.",1
0.3904822115,0.4113716275,0.4567680675,0.138266923,0.0802356049999999,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.073248185,0.286860955,0.9300961475,0.4028605275,0.276467789875,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.25218350975,0.2298260074999999,0.5874390925,0.2100031675,0.1714939875,"Reliving a cherished memory, seeing familiar faces and places.",1
0.290877056,0.151886795,0.244587535,0.3164426225,0.089765983,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.6051276385,0.38237274425,0.4801096925,0.20145532225,0.24358629375,"A strange sensation of falling into an abyss, yet feeling peaceful.",1
0.9194755525,0.4460782675,0.6943448625,0.2399966204999999,0.0852396115,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.738263845,0.3991961025,0.4907764675,0.148886755,0.265336978,"An unclear dream where time feels frozen, but emotions linger.",1
0.4056296104999999,0.710359635,0.7986826950000001,0.6518914695,0.3350281175,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",0
0.553852275,0.62295703,0.7492881725,0.2315663544875,0.3514176525,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.29587081,0.148513697,0.2443152224999999,0.318004235,0.097162141,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.209629835,0.0373397775,0.4301065874999999,0.012471075,0.26333365125,"Walking through an old town, feeling nostalgic as you observe people.",1
0.30175069525,0.2302507067499999,0.7020093350000001,0.2562703524999999,0.2224855025,"Walking through an old town, feeling nostalgic as you observe people.",1
0.0069114237499999,0.0667102724999999,1.0272228925,0.3074550525,0.060771136,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.9536687675,0.98318908,0.8394698725,0.4577077725,0.1852110177499999,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",3
0.9070816725,0.72373595,0.7991097175,0.2982738975,0.1055577175,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.2900494875,0.14493697725,0.2390066524999999,0.3249275849999999,0.082637227,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.83327299,0.5636802675,0.625045845,0.2995813875,0.122159196,"An unclear dream where time feels frozen, but emotions linger.",3
0.0717848924999999,0.0390260585999999,0.12623964,0.2559190325,0.22929855675,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
1.19753374,1.065461595,0.8884546000000001,0.3258558634999999,0.143983555,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.13752954625,0.14545460793,0.3739187324999999,0.13289955325,0.0712743025,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",2
0.8117900100000001,0.560041695,0.5969931350000001,0.23414620425,0.16026466425,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.51360523,0.2711332675,0.678205495,0.128683385,0.2292414275,"Sitting on a mountaintop, meditating under a sky full of stars.",1
0.2359076674999999,0.1157371725,0.2005760549999999,0.2708474537499999,0.15132734675,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.51055013,0.5974635685,0.5094360225000001,0.38735841,0.025126929,"Walking through a tranquil forest, listening to the sound of rustling leaves.",3
0.254683015,0.0856778307499999,0.25852375,0.2781314225,0.13949844,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.20181101925,0.161189005,0.270810116,0.2801789074999999,0.1117549224999999,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.0337471774999999,0.13011006375,0.7115624650000001,0.31310406825,0.2722020715,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.7146619425,0.427193465,0.60962244,0.153833665,0.0942811725,"An unclear dream where time feels frozen, but emotions linger.",3
0.0986868849999999,0.06266082475,0.12581028,0.2360160925,0.2055526735,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.20181101925,0.161189005,0.270810116,0.2801789074999999,0.1117549224999999,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.203732426,0.0851578775,0.23322265175,0.298876166,0.12518445825,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.2944140125,0.14587978375,0.24302488575,0.314171365,0.1038847007499999,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.07249466,0.2878134525,1.0851145125,0.3463692,0.144610515,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.17313295675,0.1762555699999999,0.2402095359999999,0.2557553305,0.1220492325,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.15664132175,0.1525485065,0.1650149042499999,0.23167478975,0.0774418475,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
1.16879883,0.75099972,0.7064031175000001,0.4018415165,0.0492015044999999,"An unclear dream where time feels frozen, but emotions linger.",3
0.5172828775,0.508943835,0.479349325,0.27449128425,0.1187049115,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.3700694275,0.4055288475,0.8219519375,0.111812859,0.27642511725,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.54912127,0.4470069675,0.9077865975,0.4149628949999999,0.27084589925,"Reliving a cherished memory, seeing familiar faces and places.",0
0.6154555265,0.497541535,0.65377592125,0.1777458627499999,0.2614870525,"Walking through an old town, feeling nostalgic as you observe people.",1
0.45407302,0.5068821925,0.6729993375,0.226260657,0.3934504025,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.7551036125000001,0.25981931,0.5943012475,0.3939219674999999,0.20919586,"A strange sensation of falling into an abyss, yet feeling peaceful.",0
0.4188489574999999,0.48849165,0.6340817775,0.2282959975,0.1886241725,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.0003038974999999,0.2298648595,0.7633623925,0.37467899,0.353664486,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.34987528,0.291861425,0.4378553752499999,0.1790247075,0.1866984749999999,"Reliving a cherished memory, seeing familiar faces and places.",1
0.6870226700000001,0.452057075,0.4389626674999999,0.2945232625,0.1748916975,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.1273607159999999,0.000428225,0.477729955,0.06826844575,0.29468291625,"Walking through an old town, feeling nostalgic as you observe people.",1
0.2858393125,0.1253884325,0.2297888524999999,0.3369292299999999,0.07917389175,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.1461220624999999,0.27426894575,0.4221007974999999,0.18770168075,0.2695245535,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.6713338275,0.51645016375,0.4135877025,0.229807681875,0.04211329,"An unclear dream where time feels frozen, but emotions linger.",3
0.3951025925,0.4932010957499999,0.7063447300000001,0.1342797325,0.3368824365,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.0086055012499999,0.135445764,0.109214435,0.1910348184999999,0.187985075,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.634697975,0.4148172675,0.84142638,0.5503710575,0.3426416585,"Walking through an old town, feeling nostalgic as you observe people.",0
0.11183560825,0.1939122075,0.125714471,0.18233909775,0.163458741,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.502079555,0.6576982475,0.540877525,0.36990860375,0.0823713117499999,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",3
0.548218635625,0.42365504075,0.9138890125,0.403612645,0.260422064,"Walking through an old town, feeling nostalgic as you observe people.",0
0.4203864325,0.212534755,0.517530085,0.19135771125,0.18835243575,"Sitting on a mountaintop, meditating under a sky full of stars.",1
0.110428859,0.2925823724999999,0.7835221425000001,0.37876237,0.4454751175,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.4462329575,0.4988747625,0.5681768899999999,0.2239786725,0.18344856325,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.3091140525,0.3163183985,0.65323891,0.0389215189999999,0.14526817625,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.0611596774999999,0.279987969,0.9268626975,0.3934078562499999,0.29054407725,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.4724767199999999,0.50102868,0.67301064,0.2383786725,0.38581042,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.6931330174999999,0.23056366,0.6148938975,0.378683905,0.2066760525,"An unclear dream where time feels frozen, but emotions linger.",0
0.290877056,0.151886795,0.244587535,0.3164426225,0.089765983,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.2162269825,0.3176406349999999,0.98466512,0.381853895,0.1989071372499999,"Reliving a cherished memory, seeing familiar faces and places.",0
0.10679112075,0.2005194525,0.1379424325,0.1877590315,0.1575176175,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.2784624235,0.3885077225,0.91269907,0.5301008675,0.192777317,"Reliving a cherished memory, seeing familiar faces and places.",0
0.0652296294999999,0.080670081,0.7366152475000001,0.4201726,0.08714385875,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.22474692725,0.56530565,0.771343795,0.19385212,0.1595252291499999,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.8703409225000001,0.6192917625000001,0.6025761025,0.1450087415,0.059616695,"An unclear dream where time feels frozen, but emotions linger.",3
0.11890842125,0.0551855275,0.1646764955,0.092115015,0.3367007824999999,"Sitting on a mountaintop, meditating under a sky full of stars.",1
0.118597396175,0.1361906175,0.6112465225,0.5003546725000001,0.31118274425,"Reliving a cherished memory, seeing familiar faces and places.",0
